id,nombre,imagen_url,explicacion_teorica,explicacion_tecnica
6653,El Tormento de Liandry,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6653.png,"Cárgalo en combate para infligir una gran cantidad de daño prolongado, en especial contra enemigos resistentes.",FlatHPPoolMod=300; FlatMagicDamageMod=60
6655,Eco de Luden,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6655.png,"Daño súbito alto, útil contra enemigos frágiles.",FlatMPPoolMod=600; FlatMagicDamageMod=100
6656,Hielo Eterno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6656.png,,FlatMPPoolMod=600; FlatHPPoolMod=250; FlatMagicDamageMod=70
6657,Vara de las Edades,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6657.png,,FlatMPPoolMod=500; FlatHPPoolMod=350; FlatMagicDamageMod=45
6660,Ceniza de Bami,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6660.png,,FlatHPPoolMod=150
6662,Guantelete del Hijo del Hielo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6662.png,"Resistencia mágica alta. Ralentiza de forma pasiva a los enemigos cercanos. Cuando se lancen hechizos cerca de ti, lanza una ola de energía que inflige daño y ralentiza.",FlatHPPoolMod=300; FlatArmorMod=50
6664,Resplandor Vacío,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6664.png,Inmoviliza a los enemigos para obtener un escudo. Actívalo para correr más rápido hacia los oponentes.,FlatSpellBlockMod=40; FlatHPPoolMod=400
6665,"Jak'Sho, el Proteico",https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6665.png,,FlatSpellBlockMod=45; FlatHPPoolMod=350; FlatArmorMod=45
6667,Virtud Radiante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6667.png,,FlatSpellBlockMod=30; FlatHPPoolMod=350; FlatArmorMod=30
6670,Carcaj de Mediodía,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6670.png,,FlatCritChanceMod=0.2; FlatPhysicalDamageMod=15
6671,Fuerza del Viento,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6671.png,,FlatCritChanceMod=0.2; FlatPhysicalDamageMod=50; PercentAttackSpeedMod=0.15; PercentMovementSpeedMod=0.07
6672,Matakrakens,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6672.png,,FlatPhysicalDamageMod=45; PercentAttackSpeedMod=0.4; PercentMovementSpeedMod=0.04
6673,Arcoescudo Inmortal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6673.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=55
6675,Cuchilla Rauda de Navori,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6675.png,,FlatCritChanceMod=0.25; PercentAttackSpeedMod=0.4; PercentMovementSpeedMod=0.04
6676,El Coleccionista,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6676.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=50
6677,Cuchillo de Furia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6677.png,,PercentAttackSpeedMod=0.25
6690,Rectriz,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6690.png,,FlatPhysicalDamageMod=15; PercentMovementSpeedMod=0.04
6691,Hoja Crepuscular de Draktharr,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6691.png,,FlatPhysicalDamageMod=60
6692,Eclipse,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6692.png,,FlatPhysicalDamageMod=60
6693,Garra del Merodeador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6693.png,,FlatPhysicalDamageMod=55
6694,Rencor de Serylda,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6694.png,,FlatPhysicalDamageMod=45
6695,Colmillo de Serpiente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6695.png,,FlatPhysicalDamageMod=55
6696,Arco Axiomático,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6696.png,,FlatPhysicalDamageMod=55
6697,Arrogancia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6697.png,,FlatPhysicalDamageMod=55
6698,Hidra Profana,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6698.png,,FlatPhysicalDamageMod=55
6699,Cicloespada Voltaica,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6699.png,,FlatPhysicalDamageMod=55
6700,Escudo de los Rakkor,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6700.png,,FlatArmorMod=30; FlatPhysicalDamageMod=50; PercentMovementSpeedMod=0.05
6701,Oportunidades,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6701.png,,FlatPhysicalDamageMod=55
6702,Exploración de Avanzada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6702.png,,
7050,Marcador de Gangplank,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/7050.png,¡Próximamente vendrá una nueva interfaz al estilo de Gangplank!,
8001,Cadenas de Anatema,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/8001.png,,FlatHPPoolMod=650
8010,Maldición de la Vampiresa,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/8010.png,,FlatHPPoolMod=400; FlatMagicDamageMod=65
8020,Máscara Abisal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/8020.png,,FlatSpellBlockMod=45; FlatHPPoolMod=350
9168,Ranura de arma bloqueada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9168.png,,
9171,Shurikens Ciclónicos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9171.png,,
9172,Bot Yuumi,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9172.png,,
9173,Campo Radiante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9173.png,,
9174,Espada de Statikk,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9174.png,,
9175,Lamento de la Leona,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9175.png,,
9176,Rotocañón Conejo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9176.png,,
9177,Arco Corto Abrasador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9177.png,,
9178,Annichilatus,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9178.png,,
9179,Ballesta de Conejita Guerrera,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9179.png,,
9180,Bláster UwU,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9180.png,,
9181,Guante del Vórtice,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9181.png,,
9183,Búmespada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9183.png,,
9184,Estación Orbital Conejo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9184.png,,
9185,Mina Marina Antitiburones,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9185.png,,
9187,T.I.B.B.E.R.S.,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9187.png,,
9188,C-4nejo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9188.png,,
9189,El Desarmador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9189.png,,
9190,Econavajas,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9190.png,,
9192,Envenenacaminos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9192.png,,
9193,Escarcharmadura,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9193.png,,
9271,Ciclón Incesante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9271.png,,
9272,YuumiBot_Final_FINAL,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9272.png,,
9273,Abrazo Explosivo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9273.png,,
9274,Electrogubia de Prumbis,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9274.png,,
9275,Luz Envolvente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9275.png,,
9276,Rotocañón Conejo Doble,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9276.png,,
9277,Tirabraza Evolucionado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9277.png,,
9278,Apocalyptus,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9278.png,,
9279,Balista Conejita Suprema,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9279.png,,
9280,Bláster OwO,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9280.png,,
9281,Guantelete de la Tempestad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9281.png,,
9283,Búmeran Cuádruple,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9283.png,,
9284,Cañón Conejo Cuántico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9284.png,,
9285,Machacahordas Infinito,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9285.png,,
9287,T.I.B.B.E.R.S. (Modo M.A.C.I.Z.O.),https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9287.png,,
9288,Trinamita de Jinx,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9288.png,,
9289,Expreso GG,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9289.png,,
9290,Flechas Cromáticas de Vayne,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9290.png,,
9292,Dispensador VenenOso,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9292.png,,
9293,Congelación Profunda,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9293.png,,
9300,Miau Miau,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9300.png,,
9301,Escudazo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9301.png,,
9302,Onda Sonora,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9302.png,,
9303,Patada de Tiburón,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9303.png,,
9304,Tempestad de Acero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9304.png,,
9305,Ataque de Tentáculo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9305.png,,
9306,Daga Alada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9306.png,,
9307,Maleficio Guiado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9307.png,,
9308,Salto de Conejo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9308.png,,
9400,Salva de Michi Guerrera,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9400.png,,
9401,Luz del León,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9401.png,,
9402,Eco Animalia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9402.png,,
9403,Corte Salvaje,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9403.png,,
9404,Tormentas Errantes,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9404.png,,
9405,Impacto Grizzly,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9405.png,,
9406,Daga del Amor,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9406.png,,
9407,Maleficio Mejorado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9407.png,,
9408,Zanahoriazo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/9408.png,,
123430,Rito de Ruina,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/123430.png,,FlatMagicDamageMod=55; FlatCritChanceMod=0.25; PercentMovementSpeedMod=0.04
124011,Espada del Amanecer Floreciente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/124011.png,,FlatHPPoolMod=200; FlatMagicDamageMod=45
126697,Arrogancia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/126697.png,,FlatPhysicalDamageMod=55
220000,Estadística adicional,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220000.png,,
220001,Objeto de Peleador Legendario,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220001.png,,
220002,Objeto de Tirador Legendario,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220002.png,,
220003,Objeto de Asesino Legendario,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220003.png,,
220004,Objeto de Mago Legendario,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220004.png,,
220005,Objeto de Tanque Legendario,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220005.png,,
220006,Objeto de Soporte Legendario,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220006.png,,
220007,Objeto Prismático,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220007.png,,
220008,Cupón de Yunques,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220008.png,,
220009,Cupón de Yunque de estadísticas de Oro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220009.png,,
220010,Cupón de Estadísticas Prismático,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220010.png,,
220011,Cupón de Valentía,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220011.png,,
220012,Espada Fragmentada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/220012.png,,
221011,Cinturón de Gigante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/221011.png,,FlatHPPoolMod=300
221026,Varita Explosiva,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/221026.png,,FlatMagicDamageMod=45
221031,Cota de Malla,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/221031.png,,FlatArmorMod=40
221038,Espadón,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/221038.png,,FlatPhysicalDamageMod=40
221043,Arco Recurvado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/221043.png,,PercentAttackSpeedMod=0.15
221053,Cetro Vampírico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/221053.png,,FlatPhysicalDamageMod=15; PercentLifeStealMod=0.07
221057,Capa de Negatrones,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/221057.png,,FlatSpellBlockMod=30
221058,Vara Innecesariamente Grande,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/221058.png,,FlatMagicDamageMod=120
222022,Mena Brillante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222022.png,,
222051,Cuerno del Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222051.png,,FlatHPPoolMod=300; FlatHPRegenMod=4
222065,Canto de Guerra de Shurelya,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222065.png,,FlatMagicDamageMod=55; PercentMovementSpeedMod=0.06
222141,Juguito de Gorrito,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222141.png,,
222502,Desesperación Eterna,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222502.png,,FlatHPPoolMod=350; FlatArmorMod=50
222503,Antorcha de Fuegoscuro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222503.png,,FlatMPPoolMod=600; FlatMagicDamageMod=60
222504,Rukerno Kaénico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222504.png,,FlatSpellBlockMod=80; FlatHPPoolMod=350
222510,Ocaso y Alba,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222510.png,,FlatHPPoolMod=300; FlatMagicDamageMod=60; PercentAttackSpeedMod=0.2
222512,Proyectiles Cazademonios,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222512.png,,FlatCritChanceMod=0.25; PercentAttackSpeedMod=0.4; PercentMovementSpeedMod=0.04
222517,Hambre Infinita,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222517.png,,FlatPhysicalDamageMod=60
222522,Actualizador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222522.png,,FlatMPPoolMod=300; FlatMagicDamageMod=90
222523,Hexóptica C44,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222523.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=50
222524,Flautas de Bandle,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222524.png,,FlatSpellBlockMod=25; FlatHPPoolMod=200; FlatArmorMod=25
222525,Arnés de Protoplasma,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222525.png,,FlatHPPoolMod=600
222526,Tiara Susurrante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222526.png,,FlatMPPoolMod=300; FlatHPPoolMod=200
222530,Diadema Musical,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/222530.png,,FlatMPPoolMod=1000; FlatHPPoolMod=200
223001,Manto del Ocaso,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223001.png,,FlatSpellBlockMod=30; FlatHPPoolMod=200; FlatArmorMod=30
223002,Abrecaminos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223002.png,,FlatHPPoolMod=300; FlatArmorMod=45; PercentMovementSpeedMod=0.06
223003,Báculo del Arcángel,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223003.png,,FlatMPPoolMod=600; FlatMagicDamageMod=55
223004,Manamune,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223004.png,,FlatMPPoolMod=600; FlatPhysicalDamageMod=40
223005,Ghostcrawlers,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223005.png,,FlatMovementSpeedMod=70
223006,Grebas del Berserker,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223006.png,,FlatMovementSpeedMod=55; PercentAttackSpeedMod=0.35
223008,Grebas Glotonas,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223008.png,,FlatMovementSpeedMod=45
223009,Botas de Rapidez,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223009.png,,FlatMovementSpeedMod=70
223011,Putrificador Quimtech,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223011.png,,FlatMagicDamageMod=35
223020,Botas del Hechicero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223020.png,,FlatMovementSpeedMod=55
223026,Ángel Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223026.png,,FlatArmorMod=45; FlatPhysicalDamageMod=55
223031,Filo del Infinito,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223031.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=55
223032,Flechas Salvajes de Yun Tal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223032.png,,FlatPhysicalDamageMod=45; PercentAttackSpeedMod=0.4
223033,Recordatorio Mortal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223033.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=30
223036,Recuerdos de Lord Dominik,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223036.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=30
223039,Juicio de Atma,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223039.png,,FlatHPPoolMod=700; FlatCritChanceMod=0.2
223040,Abrazo del Serafín,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223040.png,,FlatMPPoolMod=1200; FlatMagicDamageMod=60
223042,Muramaná,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223042.png,,FlatMPPoolMod=1000; FlatPhysicalDamageMod=40
223046,Bailarín Espectral,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223046.png,,FlatCritChanceMod=0.25; PercentAttackSpeedMod=0.6; PercentMovementSpeedMod=0.08
223047,Punteras de Acero Revestidas,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223047.png,,FlatMovementSpeedMod=30; FlatArmorMod=25
223050,Convergencia de Zeke,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223050.png,,FlatSpellBlockMod=30; FlatHPPoolMod=300; FlatArmorMod=25
223053,Guantelete de Sterak,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223053.png,,FlatHPPoolMod=300
223057,Brillo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223057.png,,
223065,Apariencia Espiritual,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223065.png,,FlatSpellBlockMod=40; FlatHPPoolMod=300
223067,Gemaluz,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223067.png,,FlatHPPoolMod=200
223068,Égida de Fuego Solar,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223068.png,,FlatHPPoolMod=350; FlatArmorMod=40
223069,Inmolación del Vacío,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223069.png,,FlatSpellBlockMod=80; FlatHPPoolMod=1000; FlatArmorMod=100
223071,Cuchilla Oscura,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223071.png,,FlatHPPoolMod=350; FlatPhysicalDamageMod=40
223072,La Sanguinaria,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223072.png,,FlatPhysicalDamageMod=70; PercentLifeStealMod=0.18
223073,Placa Hexperimental,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223073.png,,FlatHPPoolMod=450; FlatPhysicalDamageMod=40; PercentAttackSpeedMod=0.3
223074,Hidra Voraz,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223074.png,,FlatPhysicalDamageMod=70; PercentLifeStealMod=0.15
223075,Cota de Espinas,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223075.png,,FlatHPPoolMod=300; FlatArmorMod=60
223078,Fuerza de la Trinidad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223078.png,,FlatHPPoolMod=333; FlatPhysicalDamageMod=35; PercentAttackSpeedMod=0.25
223084,Corazón de Acero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223084.png,,FlatHPPoolMod=700
223085,Huracán de Runaan,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223085.png,,FlatCritChanceMod=0.25; PercentAttackSpeedMod=0.45; PercentMovementSpeedMod=0.04
223087,Daga de Statikk,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223087.png,,FlatMagicDamageMod=45; FlatPhysicalDamageMod=40; PercentAttackSpeedMod=0.3; PercentMovementSpeedMod=0.04
223089,Sombrero Mortífero de Rabadon,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223089.png,,FlatMagicDamageMod=65
223091,Al Filo de la Cordura,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223091.png,,FlatSpellBlockMod=40; PercentAttackSpeedMod=0.5
223094,Cañón de Fuego Rápido,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223094.png,,FlatCritChanceMod=0.25; PercentAttackSpeedMod=0.3; PercentMovementSpeedMod=0.04
223095,Filo de la Tormenta,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223095.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=50; PercentAttackSpeedMod=0.2
223100,Maldición del Liche,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223100.png,,FlatMagicDamageMod=80; PercentMovementSpeedMod=0.1
223102,Velo de la Banshee,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223102.png,,FlatSpellBlockMod=40; FlatMagicDamageMod=80
223105,Égida de la Legión,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223105.png,,FlatSpellBlockMod=30; FlatArmorMod=30
223107,Redención,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223107.png,,FlatMagicDamageMod=30
223109,Promesa del Caballero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223109.png,,FlatHPPoolMod=400; FlatArmorMod=50
223110,Corazón de Hielo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223110.png,,FlatMPPoolMod=450; FlatArmorMod=90
223111,Botas de Mercurio,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223111.png,,FlatSpellBlockMod=30; FlatMovementSpeedMod=30
223112,Orbe del Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223112.png,,FlatMagicDamageMod=55
223115,Diente de Nashor,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223115.png,,FlatMagicDamageMod=70; PercentAttackSpeedMod=0.45
223116,Cetro de Cristal de Rylai,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223116.png,,FlatHPPoolMod=350; FlatMagicDamageMod=60
223118,Maldad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223118.png,,FlatMPPoolMod=600; FlatMagicDamageMod=70
223119,Umbral del Invierno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223119.png,,FlatMPPoolMod=600; FlatHPPoolMod=400
223121,Invierno Nórdico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223121.png,,FlatMPPoolMod=1000; FlatHPPoolMod=400
223124,Espadafuria de Guinsoo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223124.png,,FlatMagicDamageMod=25; FlatPhysicalDamageMod=20; PercentAttackSpeedMod=0.25
223135,Báculo del Vacío,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223135.png,,FlatMagicDamageMod=65
223137,Criptorretoño,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223137.png,,FlatMagicDamageMod=60
223139,Cimitarra Mercurial,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223139.png,,FlatSpellBlockMod=40; FlatPhysicalDamageMod=45; PercentLifeStealMod=0.1
223142,Espada Fantasma de Youmuu,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223142.png,,FlatPhysicalDamageMod=55; PercentMovementSpeedMod=0.04
223143,Presagio de Randuin,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223143.png,,FlatHPPoolMod=300; FlatArmorMod=75
223146,Sablepistola Hextech,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223146.png,,FlatMagicDamageMod=90; FlatPhysicalDamageMod=45
223152,Cinturón Cohete Hextech,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223152.png,,FlatHPPoolMod=400; FlatMagicDamageMod=95
223153,Espada del Rey Arruinado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223153.png,,FlatPhysicalDamageMod=30; PercentAttackSpeedMod=0.2; PercentLifeStealMod=0.1
223156,Fauces de Malmortius,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223156.png,,FlatSpellBlockMod=40; FlatPhysicalDamageMod=50
223157,Reloj de Arena de Zhonya,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223157.png,,FlatMagicDamageMod=80; FlatArmorMod=50
223158,Botas Jonias de la Lucidez,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223158.png,,FlatMovementSpeedMod=45
223161,Lanza de Shojin,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223161.png,,FlatHPPoolMod=350; FlatPhysicalDamageMod=40
223165,Morellonomicón,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223165.png,,FlatHPPoolMod=250; FlatMagicDamageMod=90
223172,Céfiro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223172.png,,PercentAttackSpeedMod=0.5; PercentMovementSpeedMod=0.1
223177,Espada del Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/223177.png,,FlatHPPoolMod=250; FlatPhysicalDamageMod=25
